SUBEST_ID,Year,Density,SAVAreaHa,NDPD
POT16,1994,1,0.00 ,
POT16,1994,2,0.00 ,
POT16,1994,3,0.00 ,
POT16,1994,4,0.00 ,
POT17,1994,1,0.00 ,
POT17,1994,2,0.00 ,
POT17,1994,3,0.00 ,
POT17,1994,4,0.00 ,
POT18,1994,1,0.00 ,
POT18,1994,2,0.00 ,
POT18,1994,3,0.00 ,
POT18,1994,4,0.00 ,
POT19,1994,1,0.00 ,
POT19,1994,2,0.00 ,
POT19,1994,3,0.00 ,
POT19,1994,4,0.00 ,
POT20,1994,1,0.00 ,
POT20,1994,2,0.00 ,
POT20,1994,3,0.00 ,
POT20,1994,4,0.00 ,
POT21,1994,1,0.00 ,
POT21,1994,2,0.00 ,
POT21,1994,3,0.00 ,
POT21,1994,4,0.00 ,
POT22,1994,1,0.00 ,
POT22,1994,2,0.00 ,
POT22,1994,3,0.00 ,
POT22,1994,4,0.00 ,
POT23,1994,1,0.00 ,
POT23,1994,2,0.00 ,
POT23,1994,3,0.00 ,
POT23,1994,4,0.00 ,
RHD01,1994,1,0.00 ,
RHD01,1994,2,0.00 ,
RHD01,1994,3,0.00 ,
RHD01,1994,4,0.00 ,
RPP01,1994,1,9.23 ,
RPP01,1994,2,42.26 ,
RPP01,1994,3,2.30 ,
RPP01,1994,4,3.96 ,
RPP02,1994,1,0.00 ,
RPP02,1994,2,0.00 ,
RPP02,1994,3,0.00 ,
RPP02,1994,4,0.00 ,
RPP03,1994,1,0.00 ,
RPP03,1994,2,0.00 ,
RPP03,1994,3,0.00 ,
RPP03,1994,4,0.00 ,
RPP04,1994,1,0.00 ,
RPP04,1994,2,0.00 ,
RPP04,1994,3,0.00 ,
RPP04,1994,4,0.00 ,
RPP05,1994,1,0.00 ,
RPP05,1994,2,0.00 ,
RPP05,1994,3,0.00 ,
RPP05,1994,4,0.00 ,
RPP06,1994,1,0.00 ,
RPP06,1994,2,0.00 ,
RPP06,1994,3,0.00 ,
RPP06,1994,4,0.00 ,
SAS01,1994,1,0.00 ,
SAS01,1994,2,0.00 ,
SAS01,1994,3,0.00 ,
SAS01,1994,4,0.00 ,
SEV01,1994,1,0.00 ,
SEV01,1994,2,0.00 ,
SEV01,1994,3,0.00 ,
SEV01,1994,4,0.00 ,
SOU01,1994,1,0.00 ,
SOU01,1994,2,0.80 ,
SOU01,1994,3,0.89 ,
SOU01,1994,4,0.00 ,
WIC01,1994,1,0.00 ,
WIC01,1994,2,0.00 ,
WIC01,1994,3,0.00 ,
WIC01,1994,4,0.00 ,
WST01,1994,1,0.00 ,
WST01,1994,2,4.68 ,
WST01,1994,3,0.00 ,
WST01,1994,4,0.00 ,
YRK01,1994,1,0.00 ,
YRK01,1994,2,0.00 ,
YRK01,1994,3,0.00 ,
YRK01,1994,4,0.00 ,
YRK02,1994,1,0.00 ,
YRK02,1994,2,0.00 ,
YRK02,1994,3,0.00 ,
YRK02,1994,4,0.00 ,
BAC01,1995,1,0.00 ,
BAC01,1995,2,0.00 ,
BAC01,1995,3,0.00 ,
BAC01,1995,4,0.00 ,
BIG01,1995,1,1.80 ,
BIG01,1995,2,19.98 ,
BIG01,1995,3,2.45 ,
BIG01,1995,4,0.00 ,
BSH01,1995,1,0.00 ,
BSH01,1995,2,0.00 ,
BSH01,1995,3,0.00 ,
BSH01,1995,4,0.00 ,
CB101,1995,1,0.00 ,
CB101,1995,2,0.00 ,
CB101,1995,3,0.00 ,
CB101,1995,4,0.00 ,
CB201,1995,1,0.00 ,
CB201,1995,2,0.00 ,
CB201,1995,3,0.00 ,
CB201,1995,4,0.00 ,
CB202,1995,1,0.00 ,
CB202,1995,2,0.00 ,
CB202,1995,3,0.00 ,
CB202,1995,4,0.00 ,
CB203,1995,1,0.00 ,
CB203,1995,2,0.00 ,
CB203,1995,3,0.00 ,
CB203,1995,4,0.00 ,
CB204,1995,1,0.00 ,
CB204,1995,2,0.00 ,
CB204,1995,3,0.00 ,
CB204,1995,4,0.00 ,
CB301,1995,1,0.00 ,
CB301,1995,2,0.00 ,
CB301,1995,3,0.00 ,
CB301,1995,4,0.00 ,
CB401,1995,1,14.54 ,
CB401,1995,2,55.63 ,
CB401,1995,3,18.48 ,
CB401,1995,4,6.71 ,
CB404,1995,1,0.00 ,
CB404,1995,2,0.00 ,
CB404,1995,3,0.00 ,
CB404,1995,4,0.00 ,
CB501,1995,1,0.00 ,
CB501,1995,2,0.00 ,
CB501,1995,3,0.00 ,
CB501,1995,4,0.00 ,
CB502,1995,1,0.00 ,
CB502,1995,2,0.00 ,
CB502,1995,3,0.00 ,
CB502,1995,4,0.00 ,
CB503,1995,1,0.67 ,
CB503,1995,2,0.00 ,
CB503,1995,3,0.00 ,
CB503,1995,4,0.00 ,
CB504,1995,1,0.00 ,
CB504,1995,2,0.00 ,
CB504,1995,3,0.00 ,
CB504,1995,4,0.00 ,
CB505,1995,1,0.00 ,
CB505,1995,2,0.00 ,
CB505,1995,3,0.00 ,
CB505,1995,4,0.00 ,
CB601,1995,1,0.00 ,
CB601,1995,2,0.00 ,
CB601,1995,3,0.00 ,
CB601,1995,4,0.00 ,
CB602,1995,1,0.00 ,
CB602,1995,2,0.00 ,
CB602,1995,3,0.00 ,
CB602,1995,4,0.00 ,
CB603,1995,1,0.00 ,
CB603,1995,2,0.00 ,
CB603,1995,3,0.00 ,
CB603,1995,4,0.00 ,
CB701,1995,1,0.00 ,
CB701,1995,2,0.31 ,
CB701,1995,3,0.00 ,
CB701,1995,4,0.00 ,
CB702,1995,1,0.00 ,
CB702,1995,2,0.00 ,
CB702,1995,3,0.00 ,
CB702,1995,4,0.00 ,
CB703,1995,1,1.54 ,
CB703,1995,2,5.59 ,
CB703,1995,3,2.32 ,
CB703,1995,4,0.00 ,
CB704,1995,1,0.00 ,
CB704,1995,2,0.00 ,
CB704,1995,3,0.00 ,
CB704,1995,4,0.00 ,
CB705,1995,1,0.00 ,
CB705,1995,2,1.80 ,
CB705,1995,3,0.00 ,
CB705,1995,4,3.53 ,
CB706,1995,1,0.00 ,
CB706,1995,2,0.00 ,
CB706,1995,3,0.00 ,
CB706,1995,4,0.00 ,
CB707,1995,1,0.00 ,
CB707,1995,2,0.00 ,
CB707,1995,3,0.00 ,
CB707,1995,4,0.00 ,
CB708,1995,1,0.00 ,
CB708,1995,2,1.86 ,
CB708,1995,3,0.40 ,
CB708,1995,4,0.00 ,
CB709,1995,1,0.00 ,
CB709,1995,2,0.00 ,
CB709,1995,3,0.00 ,
CB709,1995,4,0.00 ,
CB801,1995,1,0.00 ,
CB801,1995,2,0.00 ,
CB801,1995,3,0.00 ,
CB801,1995,4,0.00 ,
CHO01,1995,1,0.00 ,
CHO01,1995,2,66.94 ,
CHO01,1995,3,123.69 ,
CHO01,1995,4,84.73 ,
CHO02,1995,1,4.74 ,
CHO02,1995,2,159.02 ,
CHO02,1995,3,230.20 ,
CHO02,1995,4,273.98 ,
CHO03,1995,1,0.00 ,
CHO03,1995,2,26.48 ,
CHO03,1995,3,2.98 ,
CHO03,1995,4,18.82 ,
CHS01,1995,1,0.00 ,
CHS01,1995,2,0.00 ,
CHS01,1995,3,0.00 ,
CHS01,1995,4,0.00 ,
CHS02,1995,1,0.00 ,
CHS02,1995,2,0.00 ,
CHS02,1995,3,0.00 ,
CHS02,1995,4,0.00 ,
CHS03,1995,1,0.00 ,
CHS03,1995,2,0.00 ,
CHS03,1995,3,0.00 ,
CHS03,1995,4,0.00 ,
CHS04,1995,1,0.00 ,
CHS04,1995,2,0.00 ,
CHS04,1995,3,0.00 ,
CHS04,1995,4,0.00 ,
CHS05,1995,1,0.00 ,
CHS05,1995,2,0.00 ,
CHS05,1995,3,0.00 ,
CHS05,1995,4,0.00 ,
EAS01,1995,1,14.45 ,
EAS01,1995,2,129.24 ,
EAS01,1995,3,17.55 ,
EAS01,1995,4,27.73 ,
EAS02,1995,1,3.38 ,
EAS02,1995,2,43.22 ,
EAS02,1995,3,0.00 ,
EAS02,1995,4,21.38 ,
EAS03,1995,1,0.00 ,
EAS03,1995,2,30.95 ,
EAS03,1995,3,9.76 ,
EAS03,1995,4,4.02 ,
EAS04,1995,1,54.48 ,
EAS04,1995,2,95.69 ,
EAS04,1995,3,28.53 ,
EAS04,1995,4,39.82 ,
ELK01,1995,1,0.00 ,
ELK01,1995,2,0.00 ,
ELK01,1995,3,0.00 ,
ELK01,1995,4,0.00 ,
ELK02,1995,1,0.00 ,
ELK02,1995,2,0.00 ,
ELK02,1995,3,0.00 ,
ELK02,1995,4,0.00 ,
FSB01,1995,1,0.00 ,
FSB01,1995,2,6.74 ,
FSB01,1995,3,0.00 ,
FSB01,1995,4,4.08 ,
GUN01,1995,1,0.00 ,
GUN01,1995,2,0.00 ,
GUN01,1995,3,0.00 ,
GUN01,1995,4,0.00 ,
HNG01,1995,1,75.08 ,
HNG01,1995,2,314.27 ,
HNG01,1995,3,142.77 ,
HNG01,1995,4,361.37 ,
JMS01,1995,1,0.00 ,
JMS01,1995,2,0.00 ,
JMS01,1995,3,0.00 ,
JMS01,1995,4,0.00 ,
JMS02,1995,1,0.00 ,
JMS02,1995,2,0.00 ,
JMS02,1995,3,0.00 ,
JMS02,1995,4,0.00 ,
JMS03,1995,1,0.00 ,
JMS03,1995,2,0.00 ,
JMS03,1995,3,0.00 ,
JMS03,1995,4,0.00 ,
JMS04,1995,1,0.00 ,
JMS04,1995,2,0.00 ,
JMS04,1995,3,0.00 ,
JMS04,1995,4,0.00 ,
JMS05,1995,1,0.00 ,
JMS05,1995,2,0.00 ,
JMS05,1995,3,0.00 ,
JMS05,1995,4,0.00 ,
JMS06,1995,1,0.00 ,
JMS06,1995,2,0.00 ,
JMS06,1995,3,0.00 ,
JMS06,1995,4,0.00 ,
JMS07,1995,1,0.00 ,
JMS07,1995,2,0.00 ,
JMS07,1995,3,0.00 ,
JMS07,1995,4,0.00 ,
LCH01,1995,1,0.00 ,
LCH01,1995,2,2.32 ,
LCH01,1995,3,6.91 ,
LCH01,1995,4,0.00 ,
LYN01,1995,1,7.26 ,
LYN01,1995,2,3.57 ,
LYN01,1995,3,0.00 ,
LYN01,1995,4,0.00 ,
MAG01,1995,1,0.00 ,
MAG01,1995,2,0.00 ,
MAG01,1995,3,0.00 ,
MAG01,1995,4,0.00 ,
MAN01,1995,1,0.00 ,
MAN01,1995,2,1.06 ,
MAN01,1995,3,1.40 ,
MAN01,1995,4,1.75 ,
MID01,1995,1,0.00 ,
MID01,1995,2,0.00 ,
MID01,1995,3,0.00 ,
MID01,1995,4,0.00 ,
MNB01,1995,1,0.00 ,
MNB01,1995,2,0.00 ,
MNB01,1995,3,0.00 ,
MNB01,1995,4,0.00 ,
MOB01,1995,1,0.00 ,
MOB01,1995,2,0.00 ,
MOB01,1995,3,0.00 ,
MOB01,1995,4,0.00 ,
MOB02,1995,1,0.00 ,
MOB02,1995,2,0.00 ,
MOB02,1995,3,0.00 ,
MOB02,1995,4,0.00 ,
MOB03,1995,1,0.00 ,
MOB03,1995,2,0.00 ,
MOB03,1995,3,0.00 ,
MOB03,1995,4,0.00 ,
MOB04,1995,1,0.00 ,
MOB04,1995,2,0.00 ,
MOB04,1995,3,0.00 ,
MOB04,1995,4,0.00 ,
NAN01,1995,1,0.00 ,
NAN01,1995,2,0.00 ,
NAN01,1995,3,0.00 ,
NAN01,1995,4,0.00 ,
NAN02,1995,1,0.00 ,
NAN02,1995,2,0.00 ,
NAN02,1995,3,0.00 ,
NAN02,1995,4,0.00 ,
NAN03,1995,1,0.00 ,
NAN03,1995,2,0.00 ,
NAN03,1995,3,0.00 ,
NAN03,1995,4,0.00 ,
NAN04,1995,1,0.00 ,
NAN04,1995,2,0.00 ,
NAN04,1995,3,0.00 ,
NAN04,1995,4,0.00 ,
NAN05,1995,1,0.00 ,
NAN05,1995,2,0.00 ,
NAN05,1995,3,0.00 ,
NAN05,1995,4,0.00 ,
NOR01,1995,1,0.00 ,
NOR01,1995,2,0.00 ,
NOR01,1995,3,0.00 ,
NOR01,1995,4,0.00 ,
PAT01,1995,1,0.00 ,
PAT01,1995,2,0.00 ,
PAT01,1995,3,0.00 ,
PAT01,1995,4,0.00 ,
PAT02,1995,1,0.00 ,
PAT02,1995,2,0.00 ,
PAT02,1995,3,0.00 ,
PAT02,1995,4,0.00 ,
PAT05,1995,1,0.00 ,
PAT05,1995,2,0.00 ,
PAT05,1995,3,0.00 ,
PAT05,1995,4,0.00 ,
PAT06,1995,1,0.00 ,
PAT06,1995,2,0.00 ,
PAT06,1995,3,0.00 ,
PAT06,1995,4,0.00 ,
PAT07,1995,1,0.00 ,
PAT07,1995,2,0.00 ,
PAT07,1995,3,0.00 ,
PAT07,1995,4,0.00 ,
PAT08,1995,1,0.00 ,
PAT08,1995,2,0.00 ,
PAT08,1995,3,0.00 ,
PAT08,1995,4,0.00 ,
PAT11,1995,1,0.00 ,
PAT11,1995,2,0.00 ,
PAT11,1995,3,0.00 ,
PAT11,1995,4,0.00 ,
PAX01,1995,1,0.00 ,
PAX01,1995,2,0.00 ,
PAX01,1995,3,0.00 ,
PAX01,1995,4,0.00 ,
PAX02,1995,1,0.00 ,
PAX02,1995,2,0.00 ,
PAX02,1995,3,0.00 ,
PAX02,1995,4,0.00 ,
PAX03,1995,1,0.00 ,
PAX03,1995,2,0.00 ,
PAX03,1995,3,0.00 ,
PAX03,1995,4,0.00 ,
PAX04,1995,1,0.00 ,
PAX04,1995,2,0.00 ,
PAX04,1995,3,0.00 ,
PAX04,1995,4,0.00 ,
PIA01,1995,1,0.00 ,
PIA01,1995,2,0.00 ,
PIA01,1995,3,0.00 ,
PIA01,1995,4,0.00 ,
POC01,1995,1,0.00 ,
POC01,1995,2,0.00 ,
POC01,1995,3,0.00 ,
POC01,1995,4,0.00 ,
POC02,1995,1,0.00 ,
POC02,1995,2,0.00 ,
POC02,1995,3,0.00 ,
POC02,1995,4,0.00 ,
POC04,1995,1,0.00 ,
POC04,1995,2,1.76 ,
POC04,1995,3,43.88 ,
POC04,1995,4,49.00 ,
POT02,1995,1,0.00 ,
POT02,1995,2,0.00 ,
POT02,1995,3,2.89 ,
POT02,1995,4,0.00 ,
POT03,1995,1,0.00 ,
POT03,1995,2,0.00 ,
POT03,1995,3,0.00 ,
POT03,1995,4,0.00 ,
POT04,1995,1,0.00 ,
POT04,1995,2,0.00 ,
POT04,1995,3,37.69 ,
POT04,1995,4,0.00 ,
POT05,1995,1,0.00 ,
POT05,1995,2,3.16 ,
POT05,1995,3,8.16 ,
POT05,1995,4,20.01 ,
POT07,1995,1,0.00 ,
POT07,1995,2,0.00 ,
POT07,1995,3,0.00 ,
POT07,1995,4,0.00 ,
POT08,1995,1,0.00 ,
POT08,1995,2,0.00 ,
POT08,1995,3,0.00 ,
POT08,1995,4,0.00 ,
POT09,1995,1,0.00 ,
POT09,1995,2,0.00 ,
POT09,1995,3,0.00 ,
POT09,1995,4,0.00 ,
POT1,1995,1,0.00 ,
POT1,1995,2,0.00 ,
POT1,1995,3,0.00 ,
POT1,1995,4,0.00 ,
POT10,1995,1,0.00 ,
POT10,1995,2,0.00 ,
POT10,1995,3,0.00 ,
POT10,1995,4,0.00 ,
POT11,1995,1,0.00 ,
POT11,1995,2,0.00 ,
POT11,1995,3,0.00 ,
POT11,1995,4,0.00 ,
POT12,1995,1,0.00 ,
POT12,1995,2,0.00 ,
POT12,1995,3,0.00 ,
POT12,1995,4,0.00 ,
POT13,1995,1,0.00 ,
POT13,1995,2,0.00 ,
POT13,1995,3,0.00 ,
POT13,1995,4,0.00 ,
POT14,1995,1,0.00 ,
POT14,1995,2,0.00 ,
POT14,1995,3,0.00 ,
POT14,1995,4,0.00 ,
POT15,1995,1,0.00 ,
POT15,1995,2,0.00 ,
POT15,1995,3,0.00 ,
POT15,1995,4,0.00 ,
POT16,1995,1,0.00 ,
POT16,1995,2,0.00 ,
POT16,1995,3,0.00 ,
POT16,1995,4,0.00 ,
POT17,1995,1,0.00 ,
POT17,1995,2,0.00 ,
POT17,1995,3,0.00 ,
POT17,1995,4,0.00 ,
POT18,1995,1,0.00 ,
POT18,1995,2,0.00 ,
POT18,1995,3,0.00 ,
POT18,1995,4,0.00 ,
POT19,1995,1,0.00 ,
POT19,1995,2,0.00 ,
POT19,1995,3,0.00 ,
POT19,1995,4,0.00 ,
POT20,1995,1,0.00 ,
POT20,1995,2,0.00 ,
POT20,1995,3,0.00 ,
POT20,1995,4,0.00 ,
POT21,1995,1,0.00 ,
POT21,1995,2,0.00 ,
POT21,1995,3,0.00 ,
POT21,1995,4,0.00 ,
POT22,1995,1,0.00 ,
POT22,1995,2,0.00 ,
POT22,1995,3,0.00 ,
POT22,1995,4,0.00 ,
POT23,1995,1,0.00 ,
POT23,1995,2,0.00 ,
POT23,1995,3,0.00 ,
POT23,1995,4,0.00 ,
RHD01,1995,1,0.00 ,
RHD01,1995,2,0.00 ,
RHD01,1995,3,0.00 ,
RHD01,1995,4,0.00 ,
RPP01,1995,1,1.21 ,
RPP01,1995,2,8.53 ,
RPP01,1995,3,0.00 ,
RPP01,1995,4,0.00 ,
RPP02,1995,1,0.00 ,
RPP02,1995,2,0.00 ,
RPP02,1995,3,0.00 ,
RPP02,1995,4,0.00 ,
RPP03,1995,1,0.00 ,
RPP03,1995,2,0.00 ,
RPP03,1995,3,0.00 ,
RPP03,1995,4,0.00 ,
RPP04,1995,1,0.00 ,
RPP04,1995,2,0.00 ,
RPP04,1995,3,0.00 ,
RPP04,1995,4,0.00 ,
RPP05,1995,1,0.00 ,
RPP05,1995,2,0.00 ,
RPP05,1995,3,0.00 ,
RPP05,1995,4,0.00 ,
RPP06,1995,1,0.00 ,
RPP06,1995,2,0.00 ,
RPP06,1995,3,0.00 ,
RPP06,1995,4,0.00 ,
SAS01,1995,1,0.00 ,
SAS01,1995,2,0.00 ,
SAS01,1995,3,0.00 ,
SAS01,1995,4,0.00 ,
SEV01,1995,1,0.00 ,
SEV01,1995,2,0.00 ,
SEV01,1995,3,0.00 ,
SEV01,1995,4,0.00 ,
SOU01,1995,1,0.00 ,
SOU01,1995,2,1.83 ,
SOU01,1995,3,0.00 ,
SOU01,1995,4,0.00 ,
WIC01,1995,1,0.00 ,
WIC01,1995,2,0.00 ,
WIC01,1995,3,0.00 ,
WIC01,1995,4,0.00 ,
WST01,1995,1,0.00 ,
WST01,1995,2,0.00 ,
WST01,1995,3,0.00 ,
WST01,1995,4,0.00 ,
YRK01,1995,1,0.00 ,
YRK01,1995,2,0.00 ,
YRK01,1995,3,0.00 ,
YRK01,1995,4,0.00 ,
YRK02,1995,1,0.00 ,
YRK02,1995,2,0.00 ,
YRK02,1995,3,0.00 ,
YRK02,1995,4,0.00 ,
BAC01,1996,1,0.00 ,
BAC01,1996,2,0.00 ,
BAC01,1996,3,0.00 ,
BAC01,1996,4,0.00 ,
BIG01,1996,1,0.00 ,
BIG01,1996,2,3.26 ,
BIG01,1996,3,0.00 ,
BIG01,1996,4,0.00 ,
BSH01,1996,1,0.00 ,
BSH01,1996,2,0.00 ,
BSH01,1996,3,0.00 ,
BSH01,1996,4,0.00 ,
CB101,1996,1,0.00 ,
CB101,1996,2,0.00 ,
CB101,1996,3,0.00 ,
CB101,1996,4,0.00 ,
CB201,1996,1,0.00 ,
CB201,1996,2,0.00 ,
CB201,1996,3,0.00 ,
CB201,1996,4,0.00 ,
CB202,1996,1,0.00 ,
CB202,1996,2,0.00 ,
CB202,1996,3,0.00 ,
CB202,1996,4,0.00 ,
CB203,1996,1,0.00 ,
CB203,1996,2,0.00 ,
CB203,1996,3,0.00 ,
CB203,1996,4,0.00 ,
CB204,1996,1,0.00 ,
CB204,1996,2,0.00 ,
CB204,1996,3,0.00 ,
CB204,1996,4,0.00 ,
CB301,1996,1,0.00 ,
CB301,1996,2,0.00 ,
CB301,1996,3,0.00 ,
CB301,1996,4,0.00 ,
CB401,1996,1,3.88 ,
CB401,1996,2,82.16 ,
CB401,1996,3,15.78 ,
CB401,1996,4,11.32 ,
CB404,1996,1,0.00 ,
CB404,1996,2,0.00 ,
CB404,1996,3,0.00 ,
CB404,1996,4,0.00 ,
CB501,1996,1,0.00 ,
CB501,1996,2,0.00 ,
CB501,1996,3,0.00 ,
CB501,1996,4,0.00 ,
CB502,1996,1,0.00 ,
CB502,1996,2,0.00 ,
CB502,1996,3,0.00 ,
CB502,1996,4,0.00 ,
CB503,1996,1,0.00 ,
CB503,1996,2,3.95 ,
CB503,1996,3,0.00 ,
CB503,1996,4,0.00 ,
CB504,1996,1,0.00 ,
CB504,1996,2,0.00 ,
CB504,1996,3,0.00 ,
CB504,1996,4,0.00 ,
CB505,1996,1,0.00 ,
CB505,1996,2,0.00 ,
CB505,1996,3,0.00 ,
CB505,1996,4,0.00 ,
CB601,1996,1,0.00 ,
CB601,1996,2,0.00 ,
CB601,1996,3,0.00 ,
CB601,1996,4,0.00 ,
CB602,1996,1,0.00 ,
CB602,1996,2,0.00 ,
CB602,1996,3,0.00 ,
CB602,1996,4,0.00 ,
CB603,1996,1,0.00 ,
CB603,1996,2,0.00 ,
CB603,1996,3,0.00 ,
CB603,1996,4,0.00 ,
CB701,1996,1,0.00 ,
CB701,1996,2,1.05 ,
CB701,1996,3,0.99 ,
CB701,1996,4,0.79 ,
CB702,1996,1,0.00 ,
CB702,1996,2,0.00 ,
CB702,1996,3,0.00 ,
CB702,1996,4,0.00 ,
CB703,1996,1,0.00 ,
CB703,1996,2,7.98 ,
CB703,1996,3,2.36 ,
CB703,1996,4,0.00 ,
CB704,1996,1,0.00 ,
CB704,1996,2,0.00 ,
CB704,1996,3,0.00 ,
CB704,1996,4,0.00 ,
CB705,1996,1,0.00 ,
CB705,1996,2,3.05 ,
CB705,1996,3,3.77 ,
CB705,1996,4,0.00 ,
CB706,1996,1,0.00 ,
CB706,1996,2,0.00 ,
CB706,1996,3,0.00 ,
CB706,1996,4,0.00 ,
CB707,1996,1,0.00 ,
CB707,1996,2,0.00 ,
CB707,1996,3,0.00 ,
CB707,1996,4,0.00 ,
CB708,1996,1,11.91 ,
CB708,1996,2,2.15 ,
CB708,1996,3,0.45 ,
CB708,1996,4,0.62 ,
CB709,1996,1,0.00 ,
CB709,1996,2,0.00 ,
CB709,1996,3,0.00 ,
CB709,1996,4,0.00 ,
CB801,1996,1,0.00 ,
CB801,1996,2,0.00 ,
CB801,1996,3,0.00 ,
CB801,1996,4,0.00 ,
CHO01,1996,1,10.43 ,
CHO01,1996,2,94.14 ,
CHO01,1996,3,79.18 ,
CHO01,1996,4,289.98 ,
CHO02,1996,1,29.67 ,
CHO02,1996,2,80.69 ,
CHO02,1996,3,366.27 ,
CHO02,1996,4,449.72 ,
CHO03,1996,1,3.13 ,
CHO03,1996,2,72.18 ,
CHO03,1996,3,80.91 ,
CHO03,1996,4,8.36 ,
CHS01,1996,1,0.00 ,
CHS01,1996,2,0.00 ,
CHS01,1996,3,0.00 ,
CHS01,1996,4,0.00 ,
CHS02,1996,1,0.00 ,
CHS02,1996,2,0.00 ,
CHS02,1996,3,0.00 ,
CHS02,1996,4,0.00 ,
CHS03,1996,1,0.00 ,
CHS03,1996,2,0.00 ,
CHS03,1996,3,0.00 ,
CHS03,1996,4,0.00 ,
CHS04,1996,1,0.00 ,
CHS04,1996,2,0.00 ,
CHS04,1996,3,0.00 ,
CHS04,1996,4,0.00 ,
CHS05,1996,1,0.00 ,
CHS05,1996,2,0.00 ,
CHS05,1996,3,0.00 ,
CHS05,1996,4,0.00 ,
EAS01,1996,1,13.37 ,
EAS01,1996,2,51.06 ,
EAS01,1996,3,30.70 ,
EAS01,1996,4,102.78 ,
EAS02,1996,1,0.00 ,
EAS02,1996,2,0.20 ,
EAS02,1996,3,26.08 ,
EAS02,1996,4,39.62 ,
EAS03,1996,1,0.00 ,
EAS03,1996,2,22.09 ,
EAS03,1996,3,36.71 ,
EAS03,1996,4,0.00 ,
EAS04,1996,1,9.83 ,
EAS04,1996,2,120.03 ,
EAS04,1996,3,151.31 ,
EAS04,1996,4,71.97 ,
ELK01,1996,1,0.00 ,
ELK01,1996,2,0.00 ,
ELK01,1996,3,0.00 ,
ELK01,1996,4,0.00 ,
ELK02,1996,1,0.00 ,
ELK02,1996,2,0.00 ,
ELK02,1996,3,0.00 ,
ELK02,1996,4,0.00 ,
FSB01,1996,1,0.00 ,
FSB01,1996,2,0.00 ,
FSB01,1996,3,0.00 ,
FSB01,1996,4,0.00 ,
GUN01,1996,1,0.00 ,
GUN01,1996,2,0.00 ,
GUN01,1996,3,0.00 ,
GUN01,1996,4,0.00 ,
HNG01,1996,1,36.69 ,
HNG01,1996,2,292.93 ,
HNG01,1996,3,253.13 ,
HNG01,1996,4,49.12 ,
JMS01,1996,1,0.00 ,
JMS01,1996,2,0.00 ,
JMS01,1996,3,0.00 ,
JMS01,1996,4,0.00 ,
JMS02,1996,1,0.00 ,
JMS02,1996,2,0.00 ,
JMS02,1996,3,0.00 ,
JMS02,1996,4,0.00 ,
JMS03,1996,1,0.00 ,
JMS03,1996,2,0.00 ,
JMS03,1996,3,0.00 ,
JMS03,1996,4,0.00 ,
JMS04,1996,1,0.00 ,
JMS04,1996,2,0.00 ,
JMS04,1996,3,0.00 ,
JMS04,1996,4,0.00 ,
JMS05,1996,1,0.00 ,
JMS05,1996,2,0.00 ,
JMS05,1996,3,0.00 ,
JMS05,1996,4,0.00 ,
JMS06,1996,1,0.00 ,
JMS06,1996,2,0.00 ,
JMS06,1996,3,0.00 ,
JMS06,1996,4,0.00 ,
JMS07,1996,1,0.00 ,
JMS07,1996,2,0.00 ,
JMS07,1996,3,0.00 ,
JMS07,1996,4,0.00 ,
LCH01,1996,1,13.54 ,
LCH01,1996,2,138.45 ,
LCH01,1996,3,67.54 ,
LCH01,1996,4,41.13 ,
LYN01,1996,1,8.88 ,
LYN01,1996,2,13.36 ,
LYN01,1996,3,5.43 ,
LYN01,1996,4,0.00 ,
MAG01,1996,1,0.00 ,
MAG01,1996,2,0.00 ,
MAG01,1996,3,0.00 ,
MAG01,1996,4,0.00 ,
MAN01,1996,1,0.00 ,
MAN01,1996,2,0.00 ,
MAN01,1996,3,0.00 ,
MAN01,1996,4,0.00 ,
MID01,1996,1,0.00 ,
MID01,1996,2,0.00 ,
MID01,1996,3,0.00 ,
MID01,1996,4,0.00 ,
MNB01,1996,1,0.00 ,
MNB01,1996,2,0.00 ,
MNB01,1996,3,0.00 ,
MNB01,1996,4,0.00 ,
MOB01,1996,1,0.00 ,
MOB01,1996,2,0.00 ,
MOB01,1996,3,0.00 ,
MOB01,1996,4,0.00 ,
MOB02,1996,1,0.00 ,
MOB02,1996,2,0.00 ,
MOB02,1996,3,0.00 ,
MOB02,1996,4,0.00 ,
MOB03,1996,1,0.00 ,
MOB03,1996,2,0.00 ,
MOB03,1996,3,0.00 ,
MOB03,1996,4,0.00 ,
MOB04,1996,1,0.00 ,
MOB04,1996,2,0.00 ,
MOB04,1996,3,0.00 ,
MOB04,1996,4,0.00 ,
NAN01,1996,1,0.00 ,
NAN01,1996,2,0.00 ,
NAN01,1996,3,0.00 ,
NAN01,1996,4,0.00 ,
NAN02,1996,1,0.00 ,
NAN02,1996,2,0.00 ,
NAN02,1996,3,0.00 ,
NAN02,1996,4,0.00 ,
NAN03,1996,1,0.00 ,
NAN03,1996,2,0.00 ,
NAN03,1996,3,0.00 ,
NAN03,1996,4,0.00 ,
NAN04,1996,1,0.00 ,
NAN04,1996,2,0.00 ,
NAN04,1996,3,0.00 ,
NAN04,1996,4,0.00 ,
NAN05,1996,1,0.00 ,
NAN05,1996,2,0.00 ,
NAN05,1996,3,0.00 ,
NAN05,1996,4,0.00 ,
NOR01,1996,1,0.00 ,
NOR01,1996,2,0.00 ,
